SystemCodeNumber,Capacity,Occupancy,LastUpdated,Normalized
Others-CCCPS133,4675,2869,10/30/2016 15:00,0.557899854
Others-CCCPS133,4675,2798,10/30/2016 15:30,0.544093339
Others-CCCPS133,4675,1843,10/31/2016 8:00,0.358385999
Others-CCCPS133,4675,1143,10/31/2016 8:30,0.222265435
Others-CCCPS133,4675,1312,10/31/2016 9:00,0.255128829
Others-CCCPS133,4675,1521,10/31/2016 9:30,0.29577054
Others-CCCPS133,4675,1752,10/31/2016 10:00,0.340690326
Others-CCCPS133,4675,1942,10/31/2016 10:30,0.377637336
Others-CCCPS133,4675,2021,10/31/2016 11:00,0.392999514
Others-CCCPS133,4675,2387,10/31/2016 11:30,0.464171123
Others-CCCPS133,4675,2525,10/31/2016 12:00,0.49100632
Others-CCCPS133,4675,2618.5,10/31/2016 12:30,0.509188138
Others-CCCPS133,4675,2679,10/31/2016 13:00,0.520952844
Others-CCCPS133,4675,2666.5,10/31/2016 13:30,0.51852212
Others-CCCPS133,4675,2603.5,10/31/2016 14:00,0.506271269
Others-CCCPS133,4675,2490,10/31/2016 14:30,0.484200292
Others-CCCPS133,4675,2347,10/31/2016 15:00,0.456392805
Others-CCCPS133,4675,2193.5,10/31/2016 15:30,0.42654351
Others-CCCPS133,4675,2060,10/31/2016 16:00,0.400583374
Others-CCCPS133,4675,1650,10/31/2016 16:30,0.320855615
Others-CCCPS133,4675,1293,11/1/2016 8:00,0.251434128
Others-CCCPS133,4675,1092,11/1/2016 8:30,0.21234808
Others-CCCPS133,4675,1273.5,11/1/2016 9:00,0.247642197
Others-CCCPS133,4675,1539.5,11/1/2016 9:30,0.299368012
Others-CCCPS133,4675,1833,11/1/2016 10:00,0.356441419
Others-CCCPS133,4675,2057,11/1/2016 10:30,0.4
Others-CCCPS133,4675,2156,11/1/2016 11:00,0.419251337
Others-CCCPS133,4675,2498.5,11/1/2016 11:30,0.485853184
Others-CCCPS133,4675,2650,11/1/2016 12:00,0.515313564
Others-CCCPS133,4675,2735.5,11/1/2016 12:30,0.531939718
Others-CCCPS133,4675,2780.5,11/1/2016 13:00,0.540690326
Others-CCCPS133,4675,2778.666667,11/1/2016 13:30,0.540333819
Others-CCCPS133,4675,2764.333333,11/1/2016 14:00,0.537546589
Others-CCCPS133,4675,2544,11/1/2016 14:30,0.494701021
Others-CCCPS133,4675,2369,11/1/2016 15:00,0.46067088
Others-CCCPS133,4675,2218,11/1/2016 15:30,0.43130773
Others-CCCPS133,4675,2081,11/1/2016 16:00,0.404666991
Others-CCCPS133,4675,2020,11/1/2016 16:30,0.392805056
Others-CCCPS133,4675,1015,11/2/2016 8:00,0.197374818
Others-CCCPS133,4675,1107.5,11/2/2016 8:30,0.215362178
Others-CCCPS133,4675,1242,11/2/2016 9:00,0.241516772
Others-CCCPS133,4675,1328,11/2/2016 9:30,0.258240155
Others-CCCPS133,4675,1826.5,11/2/2016 10:00,0.355177443
Others-CCCPS133,4675,2089.5,11/2/2016 10:30,0.406319884
Others-CCCPS133,4675,2325,11/2/2016 11:00,0.452114731
Others-CCCPS133,4675,2507.5,11/2/2016 11:30,0.487603306
Others-CCCPS133,4675,2611,11/2/2016 12:00,0.507729704
Others-CCCPS133,4675,2656,11/2/2016 12:30,0.516480311
Others-CCCPS133,4675,2749.5,11/2/2016 13:00,0.53466213
Others-CCCPS133,4675,2814.666667,11/2/2016 13:30,0.547334306
Others-CCCPS133,4675,2817.333333,11/2/2016 14:00,0.54785286
Others-CCCPS133,4675,2677,11/2/2016 14:30,0.520563928
Others-CCCPS133,4675,2519,11/2/2016 15:00,0.489839572
Others-CCCPS133,4675,2353,11/2/2016 15:30,0.457559553
Others-CCCPS133,4675,2282,11/2/2016 16:00,0.443753038
Others-CCCPS133,4675,1710.333333,11/2/2016 16:30,0.332587911
Others-CCCPS133,4675,1355.666667,11/3/2016 8:00,0.263620159
Others-CCCPS133,4675,1203.5,11/3/2016 8:30,0.234030141
Others-CCCPS133,4675,1386,11/3/2016 9:00,0.269518717
Others-CCCPS133,4675,1654.5,11/3/2016 9:30,0.321730676
Others-CCCPS133,4675,1945.5,11/3/2016 10:00,0.378317939
Others-CCCPS133,4675,2178,11/3/2016 10:30,0.423529412
Others-CCCPS133,4675,2294,11/3/2016 11:00,0.446086534
Others-CCCPS133,4675,2665,11/3/2016 11:30,0.518230433
Others-CCCPS133,4675,2828,11/3/2016 12:00,0.549927079
Others-CCCPS133,4675,2859,11/3/2016 12:30,0.555955275
Others-CCCPS133,4675,2831,11/3/2016 13:00,0.550510453
Others-CCCPS133,4675,2833.5,11/3/2016 13:30,0.550996597
Others-CCCPS133,4675,2765,11/3/2016 14:00,0.537676228
Others-CCCPS133,4675,2617.5,11/3/2016 14:30,0.50899368
Others-CCCPS133,4675,2450.5,11/3/2016 15:00,0.476519203
Others-CCCPS133,4675,2306.333333,11/3/2016 15:30,0.448484849
Others-CCCPS133,4675,2242.666667,11/3/2016 16:00,0.436104359
Others-CCCPS133,4675,1715.333333,11/3/2016 16:30,0.333560201
Others-CCCPS133,4675,1318.666667,11/4/2016 8:00,0.256425214
Others-CCCPS133,4675,1059.5,11/4/2016 8:30,0.206028196
Others-CCCPS133,4675,1219.333333,11/4/2016 9:00,0.237109058
Others-CCCPS133,4675,1302.666667,11/4/2016 9:30,0.253313888
Others-CCCPS133,4675,1791.5,11/4/2016 10:00,0.348371415
Others-CCCPS133,4675,2024.333333,11/4/2016 10:30,0.393647707
Others-CCCPS133,4675,2128.666667,11/4/2016 11:00,0.413936153
Others-CCCPS133,4675,2334,11/4/2016 11:30,0.453864852
Others-CCCPS133,4675,2611.333333,11/4/2016 12:00,0.507794523
Others-CCCPS133,4675,2647.666667,11/4/2016 12:30,0.514859828
Others-CCCPS133,4675,2779.5,11/4/2016 13:00,0.540495868
Others-CCCPS133,4675,2798,11/4/2016 13:30,0.54409334
Others-CCCPS133,4675,2743.5,11/4/2016 14:00,0.533495382
Others-CCCPS133,4675,2609.5,11/4/2016 14:30,0.507438017
Others-CCCPS133,4675,2448.5,11/4/2016 15:00,0.476130287
Others-CCCPS133,4675,2282.5,11/4/2016 15:30,0.443850268
Others-CCCPS133,4675,2131.5,11/4/2016 16:00,0.414487117
Others-CCCPS133,4675,1636,11/4/2016 16:30,0.318133203
Others-CCCPS133,4675,1203,11/5/2016 8:00,0.233932912
Others-CCCPS133,4675,890.5,11/5/2016 8:30,0.173164803
Others-CCCPS133,4675,1111.5,11/5/2016 9:00,0.21614001
Others-CCCPS133,4675,1392,11/5/2016 9:30,0.270685465
Others-CCCPS133,4675,1672,11/5/2016 10:00,0.32513369
Others-CCCPS133,4675,1810,11/5/2016 10:30,0.351968887
Others-CCCPS133,4675,2319,11/5/2016 11:00,0.450947983
Others-CCCPS133,4675,2602,11/5/2016 11:30,0.505979582
Others-CCCPS133,4675,2732,11/5/2016 12:00,0.531259116
Others-CCCPS133,4675,3141.5,11/5/2016 12:30,0.610889645
Others-CCCPS133,4675,3316.333333,11/5/2016 13:00,0.644887376
Others-CCCPS133,4675,3390.666667,11/5/2016 13:30,0.659342084
Others-CCCPS133,4675,3585,11/5/2016 14:00,0.697131746
Others-CCCPS133,4675,3634,11/5/2016 14:30,0.706660185
Others-CCCPS133,4675,3670,11/5/2016 15:00,0.713660671
Others-CCCPS133,4675,3594,11/5/2016 15:30,0.698881867
Others-CCCPS133,4675,3425.5,11/5/2016 16:00,0.666115703
Others-CCCPS133,4675,2491,11/5/2016 16:30,0.484394749
Others-CCCPS133,4675,1652,11/6/2016 8:00,0.321244531
Others-CCCPS133,4675,843,11/6/2016 8:30,0.163928051
Others-CCCPS133,4675,870.3333333,11/6/2016 9:00,0.169243235
Others-CCCPS133,4675,883.6666667,11/6/2016 9:30,0.171836007
Others-CCCPS133,4675,1059,11/6/2016 10:00,0.205930968
Others-CCCPS133,4675,1374.5,11/6/2016 10:30,0.267282451
Others-CCCPS133,4675,1878.5,11/6/2016 11:00,0.365289257
Others-CCCPS133,4675,2333,11/6/2016 11:30,0.453670394
Others-CCCPS133,4675,2635,11/6/2016 12:00,0.512396695
Others-CCCPS133,4675,2851.333333,11/6/2016 12:30,0.554464431
Others-CCCPS133,4675,2958.666667,11/6/2016 13:00,0.57533625
Others-CCCPS133,4675,3254.5,11/6/2016 13:30,0.632863394
Others-CCCPS133,4675,3325.666667,11/6/2016 14:00,0.646702318
Others-CCCPS133,4675,3324.333333,11/6/2016 14:30,0.64644304
Others-CCCPS133,4675,3189,11/6/2016 15:00,0.620126398
Others-CCCPS133,4675,2923.5,11/6/2016 15:30,0.568497813
Others-CCCPS133,4675,2541.5,11/6/2016 16:00,0.494214876
Others-CCCPS133,4675,1857,11/6/2016 16:30,0.36110841
Others-CCCPS133,4675,1364,11/7/2016 8:00,0.265240642
Others-CCCPS133,4675,1050,11/7/2016 8:30,0.204180845
Others-CCCPS133,4675,1217,11/7/2016 9:00,0.236655323
Others-CCCPS133,4675,1424.5,11/7/2016 9:30,0.277005348
Others-CCCPS133,4675,1709.5,11/7/2016 10:00,0.332425863
Others-CCCPS133,4675,1993,11/7/2016 10:30,0.387554692
Others-CCCPS133,4675,2227.5,11/7/2016 11:00,0.433155081
Others-CCCPS133,4675,2436,11/7/2016 11:30,0.473699563
Others-CCCPS133,4675,2600,11/7/2016 12:00,0.505590666
Others-CCCPS133,4675,2697,11/7/2016 12:30,0.524453087
Others-CCCPS133,4675,2740.666667,11/7/2016 13:00,0.532944417
Others-CCCPS133,4675,2749.333333,11/7/2016 13:30,0.53462972
Others-CCCPS133,4675,2686.333333,11/7/2016 14:00,0.522378869
Others-CCCPS133,4675,2642.666667,11/7/2016 14:30,0.513887538
Others-CCCPS133,4675,2386.333333,11/7/2016 15:00,0.464041484
Others-CCCPS133,4675,2331.666667,11/7/2016 15:30,0.453411117
Others-CCCPS133,4675,2112,11/7/2016 16:00,0.410695187
Others-CCCPS133,4675,2054,11/7/2016 16:30,0.399416626
Others-CCCPS133,4675,1043,11/8/2016 8:00,0.202819641
Others-CCCPS133,4675,1145,11/8/2016 8:30,0.222654351
Others-CCCPS133,4675,1308,11/8/2016 9:00,0.254350997
Others-CCCPS133,4675,1555.5,11/8/2016 9:30,0.302479339
Others-CCCPS133,4675,1827.666667,11/8/2016 10:00,0.35540431
Others-CCCPS133,4675,1947.333333,11/8/2016 10:30,0.378674445
Others-CCCPS133,4675,2200,11/8/2016 11:00,0.427807487
Others-CCCPS133,4675,2488,11/8/2016 11:30,0.483811376
Others-CCCPS133,4675,2810.5,11/8/2016 12:00,0.546524064
Others-CCCPS133,4675,2904,11/8/2016 12:30,0.564705882
Others-CCCPS133,4675,2969.666667,11/8/2016 13:00,0.577475287
Others-CCCPS133,4675,2975.333333,11/8/2016 13:30,0.578577216
Others-CCCPS133,4675,2968,11/8/2016 14:00,0.577151191
Others-CCCPS133,4675,2745,11/8/2016 14:30,0.533787069
Others-CCCPS133,4675,2591.666667,11/8/2016 15:00,0.503970183
Others-CCCPS133,4675,2529.333333,11/8/2016 15:30,0.491848971
Others-CCCPS133,4675,2375,11/8/2016 16:00,0.461837628
Others-CCCPS133,4675,2179,11/8/2016 16:30,0.423723869
Others-CCCPS133,4675,1560,11/9/2016 8:00,0.3033544
Others-CCCPS133,4675,1189,11/9/2016 8:30,0.2312105
Others-CCCPS133,4675,1327,11/9/2016 9:00,0.258045697
Others-CCCPS133,4675,1400,11/9/2016 9:30,0.272241128
Others-CCCPS133,4675,1890.5,11/9/2016 10:00,0.367622752
Others-CCCPS133,4675,2122.666667,11/9/2016 10:30,0.412769405
Others-CCCPS133,4675,2217.333333,11/9/2016 11:00,0.431178091
Others-CCCPS133,4675,2600.5,11/9/2016 11:30,0.505687895
Others-CCCPS133,4675,2765,11/9/2016 12:00,0.537676228
Others-CCCPS133,4675,2887,11/9/2016 12:30,0.561400098
Others-CCCPS133,4675,2944,11/9/2016 13:00,0.5724842
Others-CCCPS133,4675,2944.333333,11/9/2016 13:30,0.57254902
Others-CCCPS133,4675,2936.666667,11/9/2016 14:00,0.571058175
Others-CCCPS133,4675,2756,11/9/2016 14:30,0.535926106
Others-CCCPS133,4675,2614.333333,11/9/2016 15:00,0.508377897
Others-CCCPS133,4675,2567.666667,11/9/2016 15:30,0.499303192
Others-CCCPS133,4675,2331.333333,11/9/2016 16:00,0.453346297
Others-CCCPS133,4675,2261.666667,11/9/2016 16:30,0.43979906
Others-CCCPS133,4675,1524.5,11/10/2016 8:00,0.296451143
Others-CCCPS133,4675,920,11/10/2016 8:30,0.178901313
Others-CCCPS133,4675,1159,11/10/2016 9:00,0.225376763
Others-CCCPS133,4675,1407,11/10/2016 9:30,0.273602333
Others-CCCPS133,4675,1700,11/10/2016 10:00,0.330578513
Others-CCCPS133,4675,1926,11/10/2016 10:30,0.374526009
Others-CCCPS133,4675,2024,11/10/2016 11:00,0.393582888
Others-CCCPS133,4675,2439.5,11/10/2016 11:30,0.474380165
Others-CCCPS133,4675,2620.5,11/10/2016 12:00,0.509577054
Others-CCCPS133,4675,2662.5,11/10/2016 12:30,0.517744288
Others-CCCPS133,4675,2654,11/10/2016 13:00,0.516091395
Others-CCCPS133,4675,2676,11/10/2016 13:30,0.52036947
Others-CCCPS133,4675,2683,11/10/2016 14:00,0.521730676
Others-CCCPS133,4675,2424.5,11/10/2016 14:30,0.471463296
Others-CCCPS133,4675,2239,11/10/2016 15:00,0.435391347
Others-CCCPS133,4675,2070.5,11/10/2016 15:30,0.402625182
Others-CCCPS133,4675,1905,11/10/2016 16:00,0.370442392
Others-CCCPS133,4675,1495.333333,11/10/2016 16:30,0.290779452
Others-CCCPS133,4675,1153.666667,11/11/2016 8:00,0.224339653
Others-CCCPS133,4675,978.5,11/11/2016 8:30,0.190277103
Others-CCCPS133,4675,1076,11/11/2016 9:00,0.209236753
Others-CCCPS133,4675,1249,11/11/2016 9:30,0.242877978
Others-CCCPS133,4675,1543,11/11/2016 10:00,0.300048615
Others-CCCPS133,4675,1785.666667,11/11/2016 10:30,0.347237077
Others-CCCPS133,4675,1884.333333,11/11/2016 11:00,0.366423594
Others-CCCPS133,4675,2313.5,11/11/2016 11:30,0.449878464
Others-CCCPS133,4675,2478,11/11/2016 12:00,0.481866796
Others-CCCPS133,4675,2593.5,11/11/2016 12:30,0.504326689
Others-CCCPS133,4675,2666.666667,11/11/2016 13:00,0.518554529
Others-CCCPS133,4675,2681.333333,11/11/2016 13:30,0.521406579
Others-CCCPS133,4675,2678,11/11/2016 14:00,0.520758386
Others-CCCPS133,4675,2491.5,11/11/2016 14:30,0.484491979
Others-CCCPS133,4675,2321.666667,11/11/2016 15:00,0.451466537
Others-CCCPS133,4675,2252.333333,11/11/2016 15:30,0.43798412
Others-CCCPS133,4675,2020,11/11/2016 16:00,0.392805056
Others-CCCPS133,4675,1968,11/11/2016 16:30,0.382693242
Others-CCCPS133,4675,1293.5,11/12/2016 8:00,0.251531356
Others-CCCPS133,4675,826,11/12/2016 8:30,0.160622266
Others-CCCPS133,4675,1073,11/12/2016 9:00,0.208653379
Others-CCCPS133,4675,1418.5,11/12/2016 9:30,0.2758386
Others-CCCPS133,4675,1770,11/12/2016 10:00,0.344190569
Others-CCCPS133,4675,2073.666667,11/12/2016 10:30,0.403240966
Others-CCCPS133,4675,2218.333333,11/12/2016 11:00,0.431372549
Others-CCCPS133,4675,2551,11/12/2016 11:30,0.496062227
Others-CCCPS133,4675,3086.5,11/12/2016 12:00,0.600194458
Others-CCCPS133,4675,3345,11/12/2016 12:30,0.650461838
Others-CCCPS133,4675,3559.5,11/12/2016 13:00,0.692173068
Others-CCCPS133,4675,3682.333333,11/12/2016 13:30,0.716058985
Others-CCCPS133,4675,3725.666667,11/12/2016 14:00,0.724485497
Others-CCCPS133,4675,3876,11/12/2016 14:30,0.753719008
Others-CCCPS133,4675,3895,11/12/2016 15:00,0.757413709
Others-CCCPS133,4675,3852,11/12/2016 15:30,0.749052018
Others-CCCPS133,4675,3721.333333,11/12/2016 16:00,0.723642846
Others-CCCPS133,4675,3635.666667,11/12/2016 16:30,0.706984281
Others-CCCPS133,4675,2053,11/13/2016 8:00,0.399222168
Others-CCCPS133,4675,588,11/13/2016 8:30,0.114341274
Others-CCCPS133,4675,628.6666667,11/13/2016 9:00,0.122249231
Others-CCCPS133,4675,647.3333333,11/13/2016 9:30,0.125879112
Others-CCCPS133,4675,876.6666667,11/13/2016 10:00,0.170474802
Others-CCCPS133,4675,970.3333333,11/13/2016 10:30,0.188689029
Others-CCCPS133,4675,1280,11/13/2016 11:00,0.248906174
Others-CCCPS133,4675,2173,11/13/2016 11:30,0.422557122
Others-CCCPS133,4675,2554,11/13/2016 12:00,0.496645601
Others-CCCPS133,4675,2796.333333,11/13/2016 12:30,0.543769243
Others-CCCPS133,4675,2894.666667,11/13/2016 13:00,0.562890942
Others-CCCPS133,4675,3072,11/13/2016 13:30,0.597374818
Others-CCCPS133,4675,3192.5,11/13/2016 14:00,0.620807
Others-CCCPS133,4675,3210.5,11/13/2016 14:30,0.624307243
Others-CCCPS133,4675,3081,11/13/2016 15:00,0.599124939
Others-CCCPS133,4675,2786,11/13/2016 15:30,0.541759845
Others-CCCPS133,4675,2365,11/13/2016 16:00,0.459893049
Others-CCCPS133,4675,1620,11/13/2016 16:30,0.315021877
Others-CCCPS133,4675,1096,11/14/2016 8:00,0.213125912
Others-CCCPS133,4675,635.5,11/14/2016 8:30,0.123578027
Others-CCCPS133,4675,896.5,11/14/2016 9:00,0.174331551
Others-CCCPS133,4675,1146.5,11/14/2016 9:30,0.222946038
Others-CCCPS133,4675,1428,11/14/2016 10:00,0.277685951
Others-CCCPS133,4675,1661,11/14/2016 10:30,0.322994652
Others-CCCPS133,4675,1768,11/14/2016 11:00,0.343801653
Others-CCCPS133,4675,2179.5,11/14/2016 11:30,0.423821099
Others-CCCPS133,4675,2324,11/14/2016 12:00,0.451920272
Others-CCCPS133,4675,2406.5,11/14/2016 12:30,0.467963053
Others-CCCPS133,4675,2467,11/14/2016 13:00,0.479727759
Others-CCCPS133,4675,2465.666667,11/14/2016 13:30,0.479468482
Others-CCCPS133,4675,2444.333333,11/14/2016 14:00,0.475320045
Others-CCCPS133,4675,2366.5,11/14/2016 14:30,0.460184735
Others-CCCPS133,4675,2117.5,11/14/2016 15:00,0.411764706
Others-CCCPS133,4675,1964.5,11/14/2016 15:30,0.38201264
Others-CCCPS133,4675,1795,11/14/2016 16:00,0.349052018
Others-CCCPS133,4675,1162,11/14/2016 16:30,0.225960136
Others-CCCPS133,4675,674,11/15/2016 8:00,0.131064657
Others-CCCPS133,4675,785,11/15/2016 8:30,0.15264949
Others-CCCPS133,4675,926.6666667,11/15/2016 9:00,0.180197699
Others-CCCPS133,4675,1011.333333,11/15/2016 9:30,0.196661806
Others-CCCPS133,4675,1537.5,11/15/2016 10:00,0.298979096
Others-CCCPS133,4675,1806.333333,11/15/2016 10:30,0.351255874
Others-CCCPS133,4675,1906.666667,11/15/2016 11:00,0.370766489
Others-CCCPS133,4675,2287.5,11/15/2016 11:30,0.444822557
Others-CCCPS133,4675,2407.666667,11/15/2016 12:00,0.468189921
Others-CCCPS133,4675,2446.333333,11/15/2016 12:30,0.475708961
Others-CCCPS133,4675,2528,11/15/2016 13:00,0.491589694
Others-CCCPS133,4675,2519.666667,11/15/2016 13:30,0.489969211
Others-CCCPS133,4675,2500.333333,11/15/2016 14:00,0.48620969
Others-CCCPS133,4675,2330.333333,11/15/2016 14:30,0.453151839
Others-CCCPS133,4675,2270.666667,11/15/2016 15:00,0.441549182
Others-CCCPS133,4675,2115.5,11/15/2016 15:30,0.41137579
Others-CCCPS133,4675,1772,11/15/2016 16:00,0.344579485
Others-CCCPS133,4675,1335.666667,11/15/2016 16:30,0.259731
Others-CCCPS133,4675,1013.333333,11/16/2016 8:00,0.197050721
Others-CCCPS133,4675,871,11/16/2016 8:30,0.169372873
Others-CCCPS133,4675,1049.5,11/16/2016 9:00,0.204083617
Others-CCCPS133,4675,1312,11/16/2016 9:30,0.255128828
Others-CCCPS133,4675,1604,11/16/2016 10:00,0.311910549
Others-CCCPS133,4675,1722,11/16/2016 10:30,0.334856587
Others-CCCPS133,4675,1963.5,11/16/2016 11:00,0.381818181
Others-CCCPS133,4675,2415,11/16/2016 11:30,0.469615946
Others-CCCPS133,4675,2554,11/16/2016 12:00,0.496645601
Others-CCCPS133,4675,2643,11/16/2016 12:30,0.513952358
Others-CCCPS133,4675,2710,11/16/2016 13:00,0.52698104
Others-CCCPS133,4675,2721.666667,11/16/2016 13:30,0.529249716
Others-CCCPS133,4675,2713.333333,11/16/2016 14:00,0.527629234
Others-CCCPS133,4675,2439.5,11/16/2016 14:30,0.474380165
Others-CCCPS133,4675,2276,11/16/2016 15:00,0.442586291
Others-CCCPS133,4675,2210,11/16/2016 15:30,0.429752066
Others-CCCPS133,4675,1959.666667,11/16/2016 16:00,0.38107276
Others-CCCPS133,4675,1893.333333,11/16/2016 16:30,0.368173716
Others-CCCPS133,4675,1280,11/17/2016 8:00,0.248906174
Others-CCCPS133,4675,781,11/17/2016 8:30,0.151871658
Others-CCCPS133,4675,906.5,11/17/2016 9:00,0.17627613
Others-CCCPS133,4675,1082.5,11/17/2016 9:30,0.210500729
Others-CCCPS133,4675,1598.333333,11/17/2016 10:00,0.310808621
Others-CCCPS133,4675,1721.666667,11/17/2016 10:30,0.334791768
Others-CCCPS133,4675,2008,11/17/2016 11:00,0.390471561
Others-CCCPS133,4675,2286,11/17/2016 11:30,0.44453087
Others-CCCPS133,4675,2521.5,11/17/2016 12:00,0.490325717
Others-CCCPS133,4675,2709.5,11/17/2016 12:30,0.526883812
Others-CCCPS133,4675,2869.5,11/17/2016 13:00,0.557997083
Others-CCCPS133,4675,2972,11/17/2016 13:30,0.577929023
Others-CCCPS133,4675,2926.5,11/17/2016 14:00,0.569081186
Others-CCCPS133,4675,2651.5,11/17/2016 14:30,0.515605251
Others-CCCPS133,4675,2500,11/17/2016 15:00,0.486144871
Others-CCCPS133,4675,2431,11/17/2016 15:30,0.472727273
Others-CCCPS133,4675,2122.333333,11/17/2016 16:00,0.412704586
Others-CCCPS133,4675,2063.666667,11/17/2016 16:30,0.401296387
Others-CCCPS133,4675,1553.333333,11/18/2016 8:00,0.302058014
Others-CCCPS133,4675,1101.666667,11/18/2016 8:00,0.21422784
Others-CCCPS133,4675,913,11/18/2016 8:30,0.177540107
Others-CCCPS133,4675,1208.666667,11/18/2016 9:30,0.23503484
Others-CCCPS133,4675,1336.333333,11/18/2016 10:00,0.259860639
Others-CCCPS133,4675,1963.333333,11/18/2016 10:30,0.381785772
Others-CCCPS133,4675,2088.666667,11/18/2016 11:00,0.406157835
Others-CCCPS133,4675,2376,11/18/2016 11:30,0.462032085
Others-CCCPS133,4675,2614.5,11/18/2016 12:00,0.508410306
Others-CCCPS133,4675,2877.666667,11/18/2016 12:30,0.559585157
Others-CCCPS133,4675,2918.333333,11/18/2016 13:00,0.567493113
Others-CCCPS133,4675,2986.5,11/18/2016 13:30,0.580748664
Others-CCCPS133,4675,3007.5,11/18/2016 14:00,0.58483228
Others-CCCPS133,4675,2813.333333,11/18/2016 14:30,0.547075028
Others-CCCPS133,4675,2744.666667,11/18/2016 15:00,0.533722249
Others-CCCPS133,4675,2452.666667,11/18/2016 15:30,0.476940528
Others-CCCPS133,4675,2379.333333,11/18/2016 16:00,0.462680279
Others-CCCPS133,4675,1339.5,11/18/2016 16:30,0.260476422
Others-CCCPS133,4675,552.6666667,11/19/2016 8:00,0.107470426
Others-CCCPS133,4675,581.3333333,11/19/2016 8:30,0.113044888
Others-CCCPS133,4675,916.3333333,11/19/2016 9:00,0.1781883
Others-CCCPS133,4675,1052.666667,11/19/2016 9:30,0.204699401
Others-CCCPS133,4675,1433.5,11/19/2016 10:00,0.27875547
Others-CCCPS133,4675,1891.5,11/19/2016 10:30,0.36781721
Others-CCCPS133,4675,2589.666667,11/19/2016 11:00,0.503581267
Others-CCCPS133,4675,2720.333333,11/19/2016 11:30,0.528990439
Others-CCCPS133,4675,3021,11/19/2016 12:00,0.587457463
Others-CCCPS133,4675,3337.5,11/19/2016 12:30,0.649003403
Others-CCCPS133,4675,3563.5,11/19/2016 13:00,0.692950899
Others-CCCPS133,4675,3702.5,11/19/2016 13:30,0.719980554
Others-CCCPS133,4675,3805.5,11/19/2016 14:00,0.740009723
Others-CCCPS133,4675,3878,11/19/2016 14:30,0.754107925
Others-CCCPS133,4675,3928,11/19/2016 15:00,0.763830822
Others-CCCPS133,4675,3941,11/19/2016 15:30,0.766358775
Others-CCCPS133,4675,3900,11/19/2016 16:00,0.758385999
Others-CCCPS133,4675,3786,11/19/2016 16:30,0.736217793
Others-CCCPS133,4675,2120,11/20/2016 8:00,0.412250851
Others-CCCPS133,4675,556.3333333,11/20/2016 8:30,0.108183438
Others-CCCPS133,4675,575.6666667,11/20/2016 9:00,0.111942959
Others-CCCPS133,4675,700,11/20/2016 9:30,0.136120564
Others-CCCPS133,4675,761,11/20/2016 10:00,0.147982499
Others-CCCPS133,4675,1296,11/20/2016 10:30,0.252017501
Others-CCCPS133,4675,1506,11/20/2016 11:00,0.292853671
Others-CCCPS133,4675,2496.333333,11/20/2016 11:30,0.485431859
Others-CCCPS133,4675,2693.666667,11/20/2016 12:00,0.523804894
Others-CCCPS133,4675,3072,11/20/2016 12:30,0.597374818
Others-CCCPS133,4675,3322.5,11/20/2016 13:00,0.646086534
Others-CCCPS133,4675,3494.333333,11/20/2016 13:30,0.679500891
Others-CCCPS133,4675,3517.666667,11/20/2016 14:00,0.684038244
Others-CCCPS133,4675,3564.333333,11/20/2016 14:30,0.693112948
Others-CCCPS133,4675,3559.666667,11/20/2016 15:00,0.692205477
Others-CCCPS133,4675,3312.333333,11/20/2016 15:30,0.644109545
Others-CCCPS133,4675,3201.666667,11/20/2016 16:00,0.622589532
Others-CCCPS133,4675,2888.5,11/20/2016 16:30,0.561691785
Others-CCCPS133,4675,1626,11/21/2016 8:00,0.316188624
Others-CCCPS133,4675,619,11/21/2016 8:30,0.12036947
Others-CCCPS133,4675,753,11/21/2016 9:00,0.146426835
Others-CCCPS133,4675,919,11/21/2016 9:30,0.178706855
Others-CCCPS133,4675,1184,11/21/2016 10:00,0.230238211
Others-CCCPS133,4675,1538,11/21/2016 10:30,0.299076325
Others-CCCPS133,4675,1915,11/21/2016 11:00,0.372386972
Others-CCCPS133,4675,2537,11/21/2016 11:30,0.493339816
Others-CCCPS133,4675,2693.333333,11/21/2016 12:00,0.523740075
Others-CCCPS133,4675,2742.666667,11/21/2016 12:30,0.533333333
Others-CCCPS133,4675,2884.333333,11/21/2016 13:00,0.560881543
Others-CCCPS133,4675,2888.666667,11/21/2016 13:30,0.561724194
Others-CCCPS133,4675,2853,11/21/2016 14:00,0.554788527
Others-CCCPS133,4675,2737,11/21/2016 14:30,0.532231405
Others-CCCPS133,4675,2396.666667,11/21/2016 15:00,0.466050883
Others-CCCPS133,4675,2311.333333,11/21/2016 15:30,0.449457138
Others-CCCPS133,4675,1923.666667,11/21/2016 16:00,0.374072274
Others-CCCPS133,4675,1810.333333,11/21/2016 16:30,0.352033706
Others-CCCPS133,4675,590.3333333,11/22/2016 8:00,0.114795009
Others-CCCPS133,4675,622.6666667,11/22/2016 8:30,0.121082482
Others-CCCPS133,4675,746.5,11/22/2016 9:00,0.145162859
Others-CCCPS133,4675,924,11/22/2016 9:30,0.179679145
Others-CCCPS133,4675,1168,11/22/2016 10:00,0.227126884
Others-CCCPS133,4675,1485,11/22/2016 10:30,0.288770053
Others-CCCPS133,4675,1807,11/22/2016 11:00,0.351385512
Others-CCCPS133,4675,2090.5,11/22/2016 11:30,0.406514341
